Date,GLD_Open,GLD_High,GLD_Low,GLD_Close,GLD_Volume,GLD_Return,VOT_Open,VOT_High,VOT_Low,VOT_Close,VOT_Volume,VOT_Return
2008-12-05,74.3,74.81,72.91,74.52,13392300.0,0.0029609690444145,15.3661,17.0161,14.5761,17.0061,618900.0,0.1067284476867911
2008-12-08,76.48,76.62,75.4,76.2,7267700.0,-0.0036610878661088,17.7061,18.6961,17.7061,18.3861,376200.0,0.0384048435285014
2008-12-09,75.56,76.85,75.3,76.33,9618300.0,0.0101905770248808,18.1661,19.1861,17.8361,18.0061,335800.0,-0.0088076141824607
2008-12-10,79.2,80.11,78.56,79.75,16050600.0,0.0069444444444444,18.3261,19.1961,18.2361,18.8661,192100.0,0.0294661711984546
2008-12-11,81.58,81.94,80.49,80.65,13980200.0,-0.0113998529051237,18.5561,19.1261,17.3961,17.6961,197800.0,-0.0463459455381249
2008-12-12,80.55,81.63,80.0,80.81,12538500.0,0.003227808814401,16.9861,18.0961,16.3661,18.0961,380000.0,0.0653475488782003
2008-12-15,81.33,83.03,81.23,82.6,15008800.0,0.0156153940735275,18.3361,18.4561,17.0361,17.5061,234900.0,-0.0452658962374768
2008-12-16,82.38,84.64,81.93,84.46,18666400.0,0.0252488468074775,19.1861,19.1861,17.8961,19.1861,313300.0,0.0
2008-12-17,85.26,86.91,84.8,85.43,21988500.0,0.0019939010086793,18.8161,20.0061,18.6061,19.5561,313000.0,0.0393280222787932
2008-12-18,84.85,85.12,83.46,83.87,17234500.0,-0.0115497937536828,19.5961,19.6461,18.4061,18.8661,256200.0,-0.0372523104087038
2008-12-19,82.65,82.87,82.01,82.63,9139500.0,-0.0002419842710225,19.1761,19.4061,18.5861,18.9161,371000.0,-0.0135585442295358
2008-12-22,83.57,83.81,82.79,83.46,6690500.0,-0.0013162618164413,18.8161,18.9161,17.2961,17.9361,371700.0,-0.0467684589261323
2008-12-23,82.93,83.39,81.59,82.63,6322200.0,-0.0036175087423129,18.0561,18.3261,17.5061,17.7161,311900.0,-0.0188302014277723
2008-12-24,82.47,83.57,82.47,83.46,2069600.0,0.0120043652237176,17.1561,17.6261,17.1261,17.5561,690300.0,0.0233153222468977
2008-12-26,83.52,85.97,83.12,85.6,5080800.0,0.0249042145593869,17.7161,18.0261,17.6361,18.0161,96300.0,0.0169337495272661
2008-12-29,86.5,87.0,85.95,86.35,9073100.0,-0.0017341040462428,18.1561,18.1561,17.3161,17.7761,1061200.0,-0.020929604926168
2008-12-30,85.94,86.15,85.28,85.9,7123000.0,-0.0004654410053524,17.9561,18.7461,17.8161,18.6961,187100.0,0.0412116216773131
2008-12-31,84.98,87.1,84.28,86.52,7837100.0,0.0181219110378911,18.6461,19.6861,18.6061,19.2161,255600.0,0.0305693952086495
2009-01-02,85.93,86.61,85.84,86.23,6411600.0,0.003491213778657,19.5261,20.9061,19.2461,20.7161,468900.0,0.060944069732307
2009-01-05,83.62,84.68,83.24,84.48,9534700.0,0.0102846209040899,20.5061,21.2561,20.2261,20.9961,416800.0,0.0238953287070675
2009-01-06,83.37,85.7,83.0,85.13,12864600.0,0.0211107112870335,21.1761,21.6661,20.9261,21.3861,519400.0,0.0099168402113702
2009-01-07,84.56,84.58,82.21,82.75,13360000.0,-0.0214049195837275,20.7361,20.7661,19.9461,20.1661,509500.0,-0.0274882933627827
2009-01-08,84.4,84.89,83.75,84.46,10715700.0,0.0007109004739335,19.9761,20.4761,19.6461,20.4161,1490800.0,0.0220263214541377
2009-01-09,83.34,85.5,83.09,83.92,8861900.0,0.0069594432445404,20.4761,20.4761,19.3461,19.6161,670600.0,-0.0420001855822153
2009-01-12,81.72,82.04,80.26,80.76,14755500.0,-0.0117474302496328,19.6461,19.6461,18.4561,18.6561,491100.0,-0.0503916807916075
2009-01-13,80.94,81.82,80.62,80.88,10019100.0,-0.0007412898443291,18.6261,19.1161,18.3861,18.9161,856000.0,0.01556955025475
2009-01-14,80.57,81.09,79.36,79.79,15600000.0,-0.0096810227131685,18.3461,18.3461,17.4161,17.6261,1069900.0,-0.0392453982045229
2009-01-15,79.97,80.7,78.87,80.39,16714700.0,0.0052519694885582,17.6361,18.5961,16.8661,18.2461,731800.0,0.0345881459052738
2009-01-16,82.2,83.0,81.74,82.71,16470300.0,0.0062043795620436,18.7361,19.0261,17.7661,18.7761,545300.0,0.0021349160177411
2009-01-20,84.17,85.29,83.57,84.52,16743000.0,0.0041582511583698,18.5161,18.5761,16.8261,16.8761,916300.0,-0.0885715674467085
2009-01-21,84.05,84.39,82.98,84.15,12272100.0,0.001189767995241,17.3561,18.1461,16.6561,18.1061,493700.0,0.0432124728481628
2009-01-22,84.03,84.97,83.83,84.58,18569600.0,0.0065452814471021,17.3561,18.0461,16.9361,17.4861,771800.0,0.0074901619603481
2009-01-23,86.57,88.94,86.07,88.53,34010700.0,0.0226406376342844,16.7461,18.2461,16.6461,17.8161,776200.0,0.0638954741701053
2009-01-26,89.22,90.19,88.68,88.95,19129500.0,-0.0030262273032951,17.8261,18.7261,17.6461,18.0661,526500.0,0.0134634047828744
2009-01-27,88.4,88.84,88.01,88.38,11787400.0,-0.0002262443438915,18.3661,18.6661,17.9561,18.5061,364600.0,0.0076227397215522
2009-01-28,88.27,88.38,86.84,87.42,18449600.0,-0.0096295457120198,19.2261,19.7861,19.0161,19.5861,425700.0,0.0187245463198464
2009-01-29,86.68,89.55,86.28,89.5,21175600.0,0.0325334563913243,19.2261,19.2261,18.4861,18.5961,412900.0,-0.0327679560597312
2009-01-30,90.7,91.49,89.65,91.31,21279300.0,0.0067254685777287,18.8661,19.0061,17.6961,17.8961,379100.0,-0.0514149718277756
2009-02-02,89.88,92.58,88.62,88.84,16983300.0,-0.0115709835336002,17.4061,17.9961,17.2561,17.8161,335200.0,0.0235549606172548
2009-02-03,89.34,89.73,86.0,88.47,17521400.0,-0.0097380792478173,17.9561,18.5761,17.5961,18.4161,297000.0,0.0256180350967081
2009-02-04,88.89,89.5,88.52,89.18,14271100.0,0.0032624592192598,18.5761,19.1561,18.3461,18.4761,318400.0,-0.0053832612873531
2009-02-05,90.75,90.82,89.3,90.12,17196300.0,-0.0069421487603305,18.2061,19.4461,18.1161,19.1661,618600.0,0.0527295796463823
2009-02-06,89.15,90.14,89.15,89.59,12554300.0,0.0049355019629837,19.2861,20.3361,19.2161,20.2261,1809200.0,0.0487397659454217
2009-02-09,88.35,88.65,87.6,88.32,21263800.0,-0.000339558573854,20.1861,20.6161,19.9161,20.1961,368700.0,0.0004953903923988
2009-02-10,89.66,90.37,89.18,90.21,25445100.0,0.0061342850769573,19.9461,20.4661,18.6461,18.8861,978800.0,-0.0531432209805426
2009-02-11,90.93,93.25,90.8,92.29,55582400.0,0.014956559991202,19.0661,19.3061,18.2961,18.7961,793100.0,-0.0141612600374486
2009-02-12,93.04,93.74,92.52,93.17,38786800.0,0.0013972484952708,18.2261,19.1561,17.9661,19.1361,1173400.0,0.0499283993833019
2009-02-13,92.5,92.77,91.69,92.55,14715500.0,0.0005405405405405,19.1561,19.5161,18.9161,19.0361,533200.0,-0.006264323113786
2009-02-17,95.23,95.85,94.89,95.45,27085200.0,0.0023101963666911,17.7961,17.9561,17.3661,17.4061,859600.0,-0.0219149139418187
2009-02-18,95.23,97.15,94.67,96.91,29346300.0,0.0176414995274597,17.7561,17.7761,16.8461,17.2561,693300.0,-0.0281593367912998
2009-02-19,95.91,96.57,95.43,95.77,21305400.0,-0.0014597018037743,17.5661,17.8461,16.7961,16.8561,518100.0,-0.0404187611365071
2009-02-20,98.0,98.99,97.14,97.8,43854800.0,-0.0020408163265306,16.3261,17.0561,16.0261,16.6861,701100.0,0.0220505815840892
2009-02-23,96.59,98.22,95.89,97.73,24542700.0,0.0118024640231908,16.9161,16.9761,15.3361,15.3861,319300.0,-0.0904463794846329
2009-02-24,97.59,97.59,94.27,94.73,37460500.0,-0.029306281381289,15.6461,16.7561,15.4761,16.5561,276700.0,0.0581614587660822
2009-02-25,94.73,96.41,92.81,93.15,26142800.0,-0.0166789823709489,16.4961,16.8961,15.8761,16.3061,377300.0,-0.0115178739217146
2009-02-26,92.71,93.14,91.57,93.06,28789800.0,0.0037752130298782,16.7761,16.8461,15.7661,15.7761,336800.0,-0.0596086098676092
2009-02-27,94.31,94.53,91.03,92.63,30588700.0,-0.0178135934683491,15.3661,16.1561,15.1661,15.5161,463400.0,0.0097617482640357
2009-03-02,93.4,93.61,90.62,90.93,24269300.0,-0.0264453961456102,14.7861,14.9361,13.6561,13.7361,213300.0,-0.0710126402499644
2009-03-03,90.85,91.04,88.94,90.04,28082900.0,-0.0089157952669233,14.1161,14.2961,13.4261,13.7561,194200.0,-0.0255027946812504
2009-03-04,90.25,90.35,88.45,88.99,19875100.0,-0.0139612188365651,14.2761,15.2861,14.1261,14.8161,194700.0,0.0378254565322462
2009-03-05,89.92,92.17,89.23,91.99,23995500.0,0.0230204626334518,14.2361,14.5561,13.5561,13.7161,290900.0,-0.0365268577770597
2009-03-06,91.81,92.95,91.2,92.29,22395300.0,0.0052281886504738,13.8961,14.3161,12.9861,13.6761,929500.0,-0.0158317801397514
2009-03-09,92.29,92.33,89.57,90.57,18311100.0,-0.0186369054068697,13.3661,14.1561,13.2061,13.3161,253000.0,-0.0037408069668788
2009-03-10,89.54,89.61,87.47,88.14,25924900.0,-0.0156354701809247,13.8861,15.0361,13.8861,15.0261,170500.0,0.0820964849741827
2009-03-11,88.49,89.83,87.78,89.22,16680500.0,0.0082495197197423,15.3261,15.6961,14.8561,15.1761,279900.0,-0.0097872257129994
2009-03-12,90.37,91.57,90.14,91.1,20128600.0,0.0080779019586144,15.2761,16.5261,14.8661,16.4361,168800.0,0.0759356118381
2009-03-13,91.87,91.89,90.5,91.3,11693100.0,-0.0062044192881246,16.6861,16.6961,16.1061,16.5761,313400.0,-0.0065923133626191
2009-03-16,90.29,90.96,90.03,90.8,11782500.0,0.0056484660538264,16.8561,16.9761,16.1761,16.2261,189500.0,-0.0373751935501096
2009-03-17,90.26,90.59,89.75,90.04,10052400.0,-0.0024374030578329,16.2661,17.1661,15.9661,17.1661,155600.0,0.0553297963248718
2009-03-18,88.75,93.39,86.83,93.09,59424700.0,0.0489014084507042,17.1161,18.2661,16.7061,17.8561,286500.0,0.0432341479659503
2009-03-19,93.41,94.77,92.91,94.35,35006600.0,0.0100631624023123,18.4061,18.4061,17.7761,17.8361,564400.0,-0.0309679943062354
2009-03-20,93.48,94.37,93.13,93.59,18072300.0,0.0011767222935387,17.9461,18.0261,16.7461,16.9061,338900.0,-0.057951309755323
2009-03-23,93.44,93.91,91.95,92.08,17652600.0,-0.0145547945205479,17.7661,18.8861,17.4561,18.8861,266400.0,0.063041410326408
2009-03-24,90.76,91.66,90.25,90.95,16979800.0,0.0020934332304979,18.4761,18.7761,18.1961,18.1961,620600.0,-0.0151547133864829
2009-03-25,90.87,92.63,90.34,91.98,24788700.0,0.0122152525586001,18.3561,19.0961,17.5461,18.4661,375700.0,0.0059925583321075
2009-03-26,92.72,92.72,91.84,91.93,12365300.0,-0.0085202761000861,18.9761,19.6761,18.7961,19.6361,274100.0,0.0347805924294243
2009-03-27,90.83,91.26,90.41,90.69,11596000.0,-0.0015413409666409,19.2361,19.3961,18.8161,18.8861,224100.0,-0.0181949563580976
2009-03-30,89.97,91.81,89.75,89.98,16425900.0,0.000111148160498,18.1861,18.2061,17.4561,17.8961,110600.0,-0.0159462446593826
2009-03-31,90.38,90.85,89.58,90.28,14400500.0,-0.0011064394777605,18.2861,18.7561,17.8961,17.9861,61100.0,-0.0164059039379638
2009-04-01,91.34,91.38,90.21,91.03,12298700.0,-0.0033939128530764,17.5661,18.5561,17.4461,18.5261,102200.0,0.0546507192831647
2009-04-02,88.75,89.36,87.92,88.8,24829000.0,0.0005633802816901,19.4461,20.3861,19.3661,19.8561,206400.0,0.0210839191405988
2009-04-03,88.96,89.44,87.52,87.59,16343600.0,-0.015400179856115,19.9561,20.2861,19.5861,20.2261,151400.0,0.0135296976864216
2009-04-06,86.4,86.44,84.97,85.27,22909600.0,-0.0130787037037038,19.9361,19.9961,19.4161,19.9761,75100.0,0.0020064104814883
2009-04-07,86.27,88.26,86.17,86.74,11004600.0,0.0054480120551755,19.3761,19.4161,18.7861,18.8661,116500.0,-0.0263210862867141
2009-04-08,87.18,87.52,86.26,86.61,12226200.0,-0.0065381968341363,19.1561,19.4861,18.8161,19.4761,174600.0,0.0167048616367632
2009-04-09,86.33,86.88,86.1,86.31,9607100.0,-0.000231669176416,20.3961,20.8361,20.2061,20.8361,72000.0,0.0215727516535022
2009-04-13,88.03,88.45,87.6,87.88,7283700.0,-0.0017039645575372,20.5861,20.8961,20.1361,20.7161,138800.0,0.0063149406638461
2009-04-14,87.78,87.81,87.04,87.37,7167400.0,-0.0046707678286625,20.3561,20.8961,20.1661,20.2661,259000.0,-0.0044212791251762
2009-04-15,87.42,87.94,87.23,87.5,6857000.0,0.0009151223976206,20.1261,20.4761,19.8861,20.4161,760000.0,0.0144091503073123
2009-04-16,87.38,87.45,85.68,85.81,21033600.0,-0.0179674982833599,20.8861,21.4561,20.4561,21.2261,1311400.0,0.0162787691335385
2009-04-17,85.75,86.37,84.92,85.22,22332700.0,-0.0061807580174927,21.2761,21.6761,21.0361,21.5261,254600.0,0.0117502737813791
2009-04-20,86.03,87.34,86.0,86.95,12674400.0,0.0106939439730326,20.9861,20.9861,19.9361,19.9661,141100.0,-0.0486035995254001
2009-04-21,87.85,87.88,86.33,86.89,10655900.0,-0.0109277177006259,19.7561,20.5961,19.7461,20.5461,150100.0,0.0399876493842407
2009-04-22,87.03,87.82,86.8,87.38,10085900.0,0.0040216017465241,20.1861,21.6161,20.1861,20.8161,466900.0,0.0312095947211199
2009-04-23,87.71,89.37,87.62,88.8,16621000.0,0.0124273172956333,20.8861,21.0261,20.2761,20.9061,477100.0,0.000957574654914
2009-04-24,89.1,89.84,88.83,89.72,11425800.0,0.0069584736251403,21.3361,21.9061,20.9161,21.6361,516900.0,0.0140606765060156
2009-04-27,89.33,89.79,88.94,89.01,7147600.0,-0.0035822232172841,20.9561,21.8061,20.9361,21.2161,166700.0,0.0124068886863491
2009-04-28,87.33,87.95,87.11,87.75,8570100.0,0.0048093438680865,20.8861,21.5061,20.7261,21.1161,456600.0,0.0110121085315114
2009-04-29,88.31,88.78,87.67,88.33,8098300.0,0.0002264749179027,21.6561,22.4461,21.4661,22.0261,356600.0,0.0170852554245686
2009-04-30,86.83,87.78,86.54,87.27,9713800.0,0.0050673730277553,22.7761,23.0361,22.0161,22.1561,570100.0,-0.0272215172922493
2009-05-01,86.75,87.49,86.69,86.95,6122400.0,0.0023054755043227,21.9961,22.6761,21.9361,22.3961,295400.0,0.0181850418937903
2009-05-04,87.55,89.18,87.55,88.64,10813100.0,0.0124500285551114,22.8361,23.8161,22.7761,23.8161,402600.0,0.0429145081690831
2009-05-05,89.71,89.73,87.88,88.25,9953800.0,-0.0162746628023631,23.5861,23.8461,23.2261,23.7061,1826600.0,0.005087742356727
2009-05-06,89.46,89.69,88.84,89.54,11334900.0,0.0008942544153813,24.2861,24.2861,23.2061,23.7661,363700.0,-0.0214114246420791
2009-05-07,90.13,90.3,89.24,89.44,14808900.0,-0.0076556085654055,24.4061,24.4061,22.6961,22.9561,304600.0,-0.0594113766640306
2009-05-08,89.71,90.09,88.91,89.98,10939800.0,0.0030096979155056,23.5961,23.9561,23.0961,23.7861,293100.0,0.0080521781141799
2009-05-11,89.64,90.01,89.5,89.69,12211600.0,0.0005577867023649,24.1161,24.1161,22.8561,23.3161,285400.0,-0.0331728596248979
2009-05-12,90.4,90.84,89.95,90.7,15764900.0,0.0033185840707964,23.3861,23.7261,22.4161,22.9961,204900.0,-0.0166765728360008
2009-05-13,90.44,91.5,90.31,91.09,17445900.0,0.00718708536046,22.5661,22.5661,21.6161,21.7461,242200.0,-0.0363376923792768
2009-05-14,90.9,91.26,90.7,91.03,8023400.0,0.0014301430143013,21.7261,22.4361,21.6161,22.1161,183700.0,0.0179507596853554
2009-05-15,91.15,91.81,91.1,91.55,11705800.0,0.0043883708173339,22.0661,22.5461,21.7961,21.9561,233500.0,-0.0049850222739858
2009-05-18,91.53,91.57,90.14,90.36,17353900.0,-0.0127826941986234,22.3261,23.0761,22.1061,23.0361,194400.0,0.031801344614599
2009-05-19,90.64,91.35,90.57,90.96,9630300.0,0.0035304501323918,23.0361,23.6561,22.8661,23.2461,206500.0,0.0091161264276503
2009-05-20,91.54,92.44,91.52,92.25,18272500.0,0.0077561721651736,23.5261,24.2161,23.0361,23.0761,121600.0,-0.0191276922226803
2009-05-21,92.35,93.86,91.93,93.85,21830200.0,0.0162425554953979,22.5961,22.6961,21.8861,22.2261,186800.0,-0.0163745071052084
2009-05-22,94.25,94.42,93.8,94.15,15407200.0,-0.0010610079575596,22.3461,22.6061,21.9561,22.2061,119900.0,-0.0062650753375309
2009-05-26,92.95,93.84,92.85,93.76,12356100.0,0.0087143625605164,21.8161,23.4161,21.8161,23.3861,271200.0,0.0719652000128345
2009-05-27,93.73,94.28,93.1,93.45,13688100.0,-0.0029873039581777,23.3161,23.8161,22.9061,22.9261,106200.0,-0.0167266395323401
2009-05-28,94.14,94.83,93.8,94.24,14973200.0,0.0010622477161673,23.1861,23.4361,22.5261,23.2461,74600.0,0.0025877573201184
2009-05-29,95.7,96.35,95.58,96.2,18137800.0,0.0052246603970741,23.5261,23.8161,23.2761,23.8161,87900.0,0.0123267349879495
2009-06-01,96.47,96.76,95.63,95.73,17921200.0,-0.0076707784803565,24.3561,25.3861,24.3561,25.2361,115900.0,0.0361305791978189
2009-06-02,96.19,96.97,96.1,96.36,14532700.0,0.0017673354818588,25.0861,25.5461,24.9861,25.3061,150500.0,0.0087697968197528
2009-06-03,95.9,96.21,94.31,94.41,18204700.0,-0.0155370177267988,24.9661,25.0861,24.1261,24.5261,127100.0,-0.0176238980056957
2009-06-04,95.24,96.49,95.2,96.23,13629500.0,0.010394792104158,24.8661,24.9061,24.3361,24.8361,109100.0,-0.0012064618094514
2009-06-05,94.24,94.79,93.57,93.71,18600800.0,-0.0056239388794567,25.4661,25.4661,24.4261,24.7561,129800.0,-0.0278802015228087
2009-06-08,93.26,93.7,92.58,93.56,11551100.0,0.0032168132103795,24.5461,24.7161,23.9161,24.4461,100400.0,-0.0040739669438321
2009-06-09,94.27,94.39,93.44,93.83,9477700.0,-0.0046674445740956,24.5961,25.3061,24.5961,25.0461,110000.0,0.018295583446156
2009-06-10,94.5,94.53,92.9,93.86,14441800.0,-0.0067724867724867,25.5661,25.5661,24.4161,24.9761,148900.0,-0.0230774345715615
2009-06-11,93.13,94.53,93.0,93.7,14777600.0,0.006120476752926,25.1161,25.5861,24.9961,25.2361,97800.0,0.0047778118418066
2009-06-12,92.41,92.76,92.0,92.17,13809400.0,-0.0025971215236445,25.0061,25.1361,24.5761,25.1061,249900.0,0.0039990242380859
2009-06-15,91.9,91.9,90.9,91.1,13116700.0,-0.0087051142546247,24.7661,24.7661,23.8661,24.1361,70300.0,-0.0254379979084313
2009-06-16,91.87,92.12,91.35,91.93,9834200.0,0.000653096767171,24.3661,24.4661,23.3361,23.4561,48600.0,-0.0373469697653707
2009-06-17,91.61,92.39,90.15,92.35,12130100.0,0.0080777207728413,23.3461,23.8261,23.0461,23.4761,119400.0,0.0055683818710619
2009-06-18,92.24,92.5,91.3,91.61,16239200.0,-0.0068300086730268,23.5161,23.6761,23.1261,23.5861,67900.0,0.0029766840590062
2009-06-19,91.81,92.23,91.58,91.9,11812300.0,0.0009802853719638,23.9661,24.0861,23.5761,23.7661,52900.0,-0.0083451208164865
2009-06-22,90.41,90.64,90.13,90.54,12956300.0,0.0014378940382702,23.3961,23.3961,22.3361,22.3361,72400.0,-0.0453066964152146
2009-06-23,90.66,91.03,89.95,90.92,11958500.0,0.0028678579307302,22.4361,22.5461,21.9261,22.3261,58400.0,-0.0049028128774608
2009-06-24,92.09,92.33,91.04,91.45,12113800.0,-0.0069497230969703,22.5761,23.1561,22.5661,22.8361,87400.0,0.0115166038421161
2009-06-25,92.12,92.33,91.72,92.31,11444800.0,0.0020625271385149,22.5761,23.8061,22.5761,23.8061,81400.0,0.0544823950992421
2009-06-26,92.81,92.93,91.93,92.29,10418500.0,-0.0056028445210644,23.6561,23.8561,23.5261,23.7161,84800.0,0.0025363436914792
2009-06-29,92.32,92.4,91.71,92.04,6528700.0,-0.0030329289428074,23.8661,24.1261,23.4961,23.9961,65400.0,0.0054470567038602
2009-06-30,91.85,91.96,90.53,91.18,24189500.0,-0.0072945019052802,24.1261,24.2561,23.5161,23.7761,69900.0,-0.0145071105566171
2009-07-01,92.31,93.0,92.0,92.39,10743200.0,0.0008666450005416,23.9961,24.3261,23.8161,23.8261,44600.0,-0.0070844845620745
2009-07-02,91.47,91.58,91.08,91.25,7365200.0,-0.0024051601618016,23.3161,23.3861,22.7661,22.7961,62600.0,-0.0223021860431204
2009-07-06,90.48,90.93,90.36,90.76,6286200.0,0.0030946065428824,22.4761,22.5761,21.9061,22.3361,51700.0,-0.0062288386330368
2009-07-07,90.89,91.38,90.5,90.71,7690200.0,-0.0019804158873364,22.3161,22.3661,21.5161,21.5561,332500.0,-0.0340561298793247
2009-07-08,90.11,91.04,88.82,89.27,21958200.0,-0.0093219398512929,21.6261,21.7461,20.9161,21.3961,348000.0,-0.0106352971640749
2009-07-09,89.63,90.26,89.33,89.51,13688100.0,-0.0013388374428203,21.6161,21.9361,21.4261,21.6561,76400.0,0.0018504725644311
2009-07-10,89.3,89.77,89.16,89.58,5040100.0,0.0031354983202687,21.4961,21.8561,21.3161,21.6161,74700.0,0.0055824079716786
2009-07-13,89.45,90.69,89.1,90.19,8809500.0,0.0082727780883174,21.6761,22.2861,21.0361,22.2361,107500.0,0.0258349057256609
2009-07-14,90.86,91.11,90.59,90.81,5720900.0,-0.0005502971604666,22.3061,22.6761,22.1761,22.6761,63800.0,0.0165873908930741
2009-07-15,92.17,92.52,92.03,92.24,9863800.0,0.0007594662037538,23.1861,23.7861,23.1561,23.6861,148400.0,0.0215646443343209
2009-07-16,92.0,92.12,91.55,91.98,4604600.0,-0.0002173913043477,23.5961,24.3561,23.5161,24.2261,66800.0,0.026699327431228
2009-07-17,92.15,92.3,91.84,91.93,8748400.0,-0.0023874118285404,24.1561,24.3761,23.9261,24.2261,39800.0,0.0028978187704141
2009-07-20,93.61,93.8,92.91,93.28,13172100.0,-0.0035252643948295,24.5561,24.9661,24.4561,24.8961,82300.0,0.0138458468567891
2009-07-21,93.52,93.53,92.69,93.13,9343800.0,-0.0041702309666381,25.1961,25.2661,24.4961,25.0961,87700.0,-0.003968868197856
2009-07-22,92.82,93.82,92.73,93.44,10241300.0,0.006679594914889,24.9661,25.4261,24.9061,25.2361,61400.0,0.0108146646853132
2009-07-23,93.2,94.0,93.11,93.26,9763900.0,0.0006437768240343,25.2061,26.3261,25.1761,26.2461,79000.0,0.0412598537655567
2009-07-24,93.48,93.71,93.33,93.41,4734000.0,-0.0007488232777065,25.8361,26.5361,25.8061,26.5161,72300.0,0.0263197618835661
2009-07-27,93.9,93.95,93.36,93.71,5167300.0,-0.0020234291799788,26.3861,26.5561,26.0961,26.5361,47700.0,0.0056848113211123
2009-07-28,92.74,92.82,91.65,92.11,10881200.0,-0.0067931852490834,26.2261,26.6161,25.9861,26.4861,49000.0,0.0099137881728507
2009-07-29,91.67,91.75,90.81,91.2,9676100.0,-0.0051270862877713,26.2661,26.2661,25.9161,26.2361,30000.0,-0.0011421566201301
2009-07-30,91.55,92.0,91.44,91.62,6246700.0,0.0007646095030039,26.7061,27.0461,26.5061,26.5961,73600.0,-0.004118909163075
2009-07-31,91.86,94.03,91.83,93.35,14385900.0,0.0162203352928368,26.4261,26.8961,26.4261,26.6661,56500.0,0.0090819303642988
2009-08-03,94.14,94.49,93.65,93.87,10007600.0,-0.0028680688336519,27.0861,27.5161,26.8561,27.5061,80300.0,0.0155061082990907
2009-08-04,94.18,95.25,93.99,94.68,11548600.0,0.0053089827988957,27.3761,27.8161,27.2761,27.6061,92300.0,0.0084014888899441
2009-08-05,94.88,95.05,94.01,94.78,8987000.0,-0.0010539629005058,27.7561,27.7561,27.0661,27.4061,43000.0,-0.0126098407196977
2009-08-06,95.01,95.19,93.76,94.6,13661000.0,-0.0043153352278708,27.5161,27.6361,26.7861,26.9861,1628200.0,-0.0192614505689396
2009-08-07,94.32,94.64,93.6,93.75,8042000.0,-0.0060432569974553,27.5961,27.9761,27.2061,27.7561,39600.0,0.0057979207206815
2009-08-10,92.91,93.14,92.6,92.93,6420500.0,0.0002152620815844,27.6661,27.8461,27.4161,27.6161,54900.0,-0.0018072659319528
2009-08-11,92.68,92.97,92.41,92.79,5029900.0,0.0011868795856711,27.4661,27.5261,27.0361,27.2061,39500.0,-0.0094662147155949
2009-08-12,92.6,93.49,92.47,92.95,7906400.0,0.0037796976241901,27.2261,28.0461,27.1661,27.7061,40500.0,0.0176301416655341
2009-08-13,93.85,94.05,93.45,93.72,6756000.0,-0.0013851891315929,27.9861,28.1161,27.4361,28.1161,51600.0,0.004645163134556
2009-08-14,93.84,93.91,92.4,93.0,6189400.0,-0.0089514066496164,28.0561,28.0561,27.1961,27.4861,32600.0,-0.0203164374235906
2009-08-17,91.49,91.86,91.28,91.61,6830800.0,0.0013116187561482,26.7761,26.8261,26.2961,26.3861,44900.0,-0.0145652279458173
2009-08-18,91.81,92.2,91.76,92.06,4354600.0,0.0027230149221217,26.5461,26.9261,26.4061,26.8461,35400.0,0.0113010950761129
2009-08-19,91.68,92.78,91.66,92.53,7119800.0,0.0092713787085514,26.4361,27.2461,26.3261,27.2061,58600.0,0.0291268379223864
2009-08-20,92.31,92.55,92.12,92.27,3973000.0,-0.0004333225002708,27.0861,27.5661,26.9161,27.5361,68200.0,0.0166136874633115
2009-08-21,93.63,93.8,93.4,93.65,7285300.0,0.0002136067499734,27.7961,28.4361,27.7661,28.3261,97600.0,0.019067423127705
2009-08-24,93.64,93.7,91.64,92.34,8548000.0,-0.0138829560017086,28.5661,28.7261,28.0961,28.2061,58400.0,-0.012602350338338
2009-08-25,93.4,93.46,92.49,92.76,8280500.0,-0.0068522483940042,28.4761,28.7561,28.2061,28.2961,35100.0,-0.0063210903178454
2009-08-26,92.67,92.85,92.21,92.79,5224300.0,0.0012949174490126,28.1461,28.4861,28.0261,28.2161,28200.0,0.0024870230689154
2009-08-27,92.8,93.31,92.38,93.19,6870300.0,0.0042025862068965,28.1861,28.4761,27.5161,28.3461,37000.0,0.0056765568844217
2009-08-28,94.07,94.15,93.63,93.87,6757700.0,-0.0021260763261399,28.8361,28.8761,28.0961,28.4561,84200.0,-0.013177926279906
2009-08-31,93.14,93.5,92.92,93.4,4952900.0,0.0027914966716771,28.0861,28.0861,27.6661,27.9261,53200.0,-0.0056967681522175
2009-09-01,93.41,93.96,93.06,93.9,8002400.0,0.0052456910395033,27.7461,28.4361,26.9761,26.9961,67200.0,-0.0270308259539178
2009-09-02,94.7,96.26,94.57,96.19,27673700.0,0.0157338965153114,26.8061,27.1161,26.6861,26.9261,39200.0,0.0044765930142766
2009-09-03,96.52,97.94,96.2,97.46,26443600.0,0.0097389142146705,27.1661,27.4061,26.8161,27.4061,39500.0,0.0088345401069715
2009-09-04,97.14,97.83,96.0,97.53,14911000.0,0.0040148239654107,27.4961,28.0861,27.3261,28.0361,55900.0,0.0196391488247425
2009-09-08,98.57,98.64,97.39,97.43,22938800.0,-0.0115653850055796,28.5861,28.7361,28.3961,28.7361,34100.0,0.0052473055086213
2009-09-09,97.98,98.36,96.85,97.08,20439900.0,-0.0091855480710349,28.8161,29.3661,28.5461,29.2161,68700.0,0.0138811289522177
