Date,GLD_Open,GLD_High,GLD_Low,GLD_Close,GLD_Volume,GLD_Return,VOT_Open,VOT_High,VOT_Low,VOT_Close,VOT_Volume,VOT_Return,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,AAPL_Return,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,MSFT_Return
2009-01-09,83.340000,85.500000,83.090000,83.920000,8861900.000000,0.006959,20.476100,20.476100,19.346100,19.616100,670600.000000,-0.042000,-6.609600,-6.603500,-6.719200,-6.703500,19635107.000000,0.014207,-7.780000,-7.650000,-8.540000,-8.430000,49828000.000000,0.083548
2009-01-12,81.720000,82.040000,80.260000,80.760000,14755500.000000,-0.011747,19.646100,19.646100,18.456100,18.656100,491100.000000,-0.050392,-6.707800,-6.688900,-6.811700,-6.772100,22075734.000000,0.009586,-8.240000,-8.160000,-8.650000,-8.480000,52204000.000000,0.029126
2009-01-13,80.940000,81.820000,80.620000,80.880000,10019100.000000,-0.000741,18.626100,19.116100,18.386100,18.916100,856000.000000,0.015570,-6.787100,-6.733500,-6.854600,-6.806000,28532683.000000,0.002785,-8.430000,-7.960000,-8.430000,-8.130000,65848000.000000,-0.035587
2009-01-14,80.570000,81.090000,79.360000,79.790000,15600000.000000,-0.009681,18.346100,18.346100,17.416100,17.626100,1069900.000000,-0.039245,-6.858500,-6.822400,-6.912800,-6.891000,38285202.000000,0.004739,-8.420000,-8.270000,-8.940000,-8.860000,80342000.000000,0.052257
2009-01-15,79.970000,80.700000,78.870000,80.390000,16714700.000000,0.005252,17.636100,18.596100,16.866100,18.246100,731800.000000,0.034588,-7.061000,-6.934200,-7.079600,-6.960700,65829770.000000,-0.014205,-8.880000,-8.650000,-9.430000,-8.710000,96222000.000000,-0.019144
2009-01-16,82.200000,83.000000,81.740000,82.710000,16470300.000000,0.006204,18.736100,19.026100,17.766100,18.776100,545300.000000,0.002135,-6.927800,-6.924900,-7.067100,-6.998200,37445787.000000,0.010162,-8.320000,-8.040000,-8.800000,-8.240000,79640000.000000,-0.009615
2009-01-20,84.170000,85.290000,83.570000,84.520000,16743000.000000,0.004158,18.516100,18.576100,16.826100,16.876100,916300.000000,-0.088572,-7.012400,-7.009900,-7.145700,-7.145700,32886821.000000,0.019009,-8.490000,-8.330000,-9.580000,-9.470000,89892000.000000,0.115430
2009-01-21,84.050000,84.390000,82.980000,84.150000,12272100.000000,0.001190,17.356100,18.146100,16.656100,18.106100,493700.000000,0.043212,-7.103200,-6.978500,-7.106000,-6.980300,39287517.000000,-0.017302,-9.080000,-8.500000,-9.490000,-8.570000,68358000.000000,-0.056167
2009-01-22,84.030000,84.970000,83.830000,84.580000,18569600.000000,0.006545,17.356100,18.046100,16.936100,17.486100,771800.000000,0.007490,-6.794200,-6.724200,-6.873500,-6.782800,50340261.000000,-0.001678,-9.900000,-9.770000,-10.880000,-10.840000,222436000.000000,0.094949
2009-01-23,86.570000,88.940000,86.070000,88.530000,34010700.000000,0.022641,16.746100,18.246100,16.646100,17.816100,776200.000000,0.063895,-6.837800,-6.728900,-6.849200,-6.782800,27277482.000000,-0.008044,-10.980000,-10.460000,-11.200000,-10.750000,117021000.000000,-0.020947
2009-01-26,89.220000,90.190000,88.680000,88.950000,19129500.000000,-0.003026,17.826100,18.726100,17.646100,18.066100,526500.000000,0.013463,-6.764900,-6.689600,-6.784900,-6.737100,24979122.000000,-0.004109,-10.660000,-10.140000,-10.720000,-10.320000,93115000.000000,-0.031895
2009-01-27,88.400000,88.840000,88.010000,88.380000,11787400.000000,-0.000226,18.366100,18.666100,17.956100,18.506100,364600.000000,0.007623,-6.717400,-6.668900,-6.733500,-6.698200,22090209.000000,-0.002858,-10.170000,-9.980000,-10.520000,-10.290000,61708000.000000,0.011799
2009-01-28,88.270000,88.380000,86.840000,87.420000,18449600.000000,-0.009630,19.226100,19.786100,19.016100,19.586100,425700.000000,0.018725,-6.648500,-6.545700,-6.670700,-6.574200,31385983.000000,-0.011175,-10.150000,-9.640000,-10.190000,-9.910000,64703000.000000,-0.023645
2009-01-29,86.680000,89.550000,86.280000,89.500000,21175600.000000,0.032533,19.226100,19.226100,18.486100,18.596100,412900.000000,-0.032768,-6.613900,-6.569200,-6.631400,-6.617100,21185715.000000,0.000484,-10.170000,-9.990000,-10.390000,-10.360000,49209000.000000,0.018682
2009-01-30,90.700000,91.490000,89.650000,91.310000,21279300.000000,0.006725,18.866100,19.006100,17.696100,17.896100,379100.000000,-0.051415,-6.631400,-6.594900,-6.723900,-6.719600,23279341.000000,0.013300,-10.210000,-10.160000,-10.850000,-10.850000,62386000.000000,0.062684
2009-02-02,89.880000,92.580000,88.620000,88.840000,16983300.000000,-0.011571,17.406100,17.996100,17.256100,17.816100,335200.000000,0.023555,-6.756400,-6.652800,-6.763500,-6.670300,19943336.000000,-0.012743,-10.920000,-9.820000,-10.950000,-10.120000,88883000.000000,-0.073260
2009-02-03,89.340000,89.730000,86.000000,88.470000,17521400.000000,-0.009738,17.956100,18.576100,17.596100,18.416100,297000.000000,0.025618,-6.655700,-6.603500,-6.714200,-6.617800,21408688.000000,-0.005694,-10.100000,-9.340000,-10.350000,-9.450000,86881000.000000,-0.064356
2009-02-04,88.890000,89.500000,88.520000,89.180000,14271100.000000,0.003262,18.576100,19.156100,18.346100,18.476100,318400.000000,-0.005383,-6.609200,-6.501000,-6.613500,-6.597400,28871894.000000,-0.001785,-9.410000,-8.950000,-9.450000,-9.320000,75618000.000000,-0.009564
2009-02-05,90.750000,90.820000,89.300000,90.120000,17196300.000000,-0.006942,18.206100,19.446100,18.116100,19.166100,618600.000000,0.052730,-6.625300,-6.465300,-6.630700,-6.493500,26764791.000000,-0.019893,-9.440000,-8.810000,-9.700000,-8.910000,75198000.000000,-0.056144
2009-02-06,89.150000,90.140000,89.150000,89.590000,12554300.000000,0.004936,19.286100,20.336100,19.216100,20.226100,1809200.000000,0.048740,-6.473500,-6.367100,-6.474200,-6.377100,24540631.000000,-0.014891,-8.790000,-8.020000,-8.890000,-8.290000,86746000.000000,-0.056883
2009-02-09,88.350000,88.650000,87.600000,88.320000,21263800.000000,-0.000340,20.186100,20.616100,19.916100,20.196100,368700.000000,0.000495,-6.367100,-6.259900,-6.384900,-6.277400,25535704.000000,-0.014088,-8.310000,-8.180000,-8.690000,-8.510000,52196000.000000,0.024067
2009-02-10,89.660000,90.370000,89.180000,90.210000,25445100.000000,0.006134,19.946100,20.466100,18.646100,18.886100,978800.000000,-0.053143,-6.319600,-6.277400,-6.472100,-6.444600,30332806.000000,0.019780,-8.700000,-8.150000,-9.250000,-9.150000,83959000.000000,0.051724
2009-02-11,90.930000,93.250000,90.800000,92.290000,55582400.000000,0.014957,19.066100,19.306100,18.296100,18.796100,793100.000000,-0.014161,-6.496700,-6.427400,-6.518200,-6.480700,24110999.000000,-0.002463,-9.010000,-8.460000,-9.030000,-8.740000,58599000.000000,-0.029967
2009-02-12,93.040000,93.740000,92.520000,93.170000,38786800.000000,0.001397,18.226100,19.156100,17.966100,19.136100,1173400.000000,0.049928,-6.516000,-6.376000,-6.516000,-6.393200,29190809.000000,-0.018846,-8.980000,-8.630000,-9.410000,-8.690000,75323000.000000,-0.032294
2009-02-13,92.500000,92.770000,91.690000,92.550000,14715500.000000,0.000541,19.156100,19.516100,18.916100,19.036100,533200.000000,-0.006264,-6.403200,-6.369200,-6.434200,-6.397100,21752370.000000,-0.000953,-8.680000,-8.480000,-8.910000,-8.860000,47419000.000000,0.020737
2009-02-17,95.230000,95.850000,94.890000,95.450000,27085200.000000,0.002310,17.796100,17.956100,17.366100,17.406100,859600.000000,-0.021915,-6.478900,-6.472800,-6.571400,-6.562400,24222626.000000,0.012888,-9.330000,-9.320000,-9.930000,-9.730000,75853000.000000,0.042872
2009-02-18,95.230000,97.150000,94.670000,96.910000,29346300.000000,0.017641,17.756100,17.776100,16.846100,17.256100,693300.000000,-0.028159,-6.543900,-6.515300,-6.627100,-6.568200,24448863.000000,0.003713,-9.600000,-9.370000,-9.820000,-9.700000,54955000.000000,0.010417
2009-02-19,95.910000,96.570000,95.430000,95.770000,21305400.000000,-0.001460,17.566100,17.846100,16.796100,16.856100,518100.000000,-0.040419,-6.603900,-6.572400,-6.720300,-6.701400,32957221.000000,0.014764,-9.520000,-9.440000,-10.010000,-9.910000,49198000.000000,0.040966
2009-02-20,98.000000,98.990000,97.140000,97.800000,43854800.000000,-0.002041,16.326100,17.056100,16.026100,16.686100,701100.000000,0.022051,-6.745700,-6.638500,-6.759900,-6.681400,26796442.000000,-0.009532,-10.050000,-9.630000,-10.160000,-9.820000,69416000.000000,-0.022886
2009-02-23,96.590000,98.220000,95.890000,97.730000,24542700.000000,0.011802,16.916100,16.976100,15.336100,15.386100,319300.000000,-0.090446,-6.665300,-6.652800,-6.848900,-6.833200,28106145.000000,0.025190,-9.800000,-9.670000,-10.660000,-10.610000,70803000.000000,0.082653
2009-02-24,97.590000,97.590000,94.270000,94.730000,37460500.000000,-0.029306,15.646100,16.756100,15.476100,16.556100,276700.000000,0.058161,-6.815700,-6.692400,-6.831400,-6.715300,28824737.000000,-0.014731,-10.790000,-10.470000,-11.460000,-10.650000,122674000.000000,-0.012975
2009-02-25,94.730000,96.410000,92.810000,93.150000,26142800.000000,-0.016679,16.496100,16.896100,15.876100,16.306100,377300.000000,-0.011518,-6.729200,-6.619900,-6.751000,-6.682800,29761143.000000,-0.006895,-10.810000,-10.580000,-11.360000,-10.860000,105895000.000000,0.004625
2009-02-26,92.710000,93.140000,91.570000,93.060000,28789800.000000,0.003775,16.776100,16.846100,15.766100,15.776100,336800.000000,-0.059609,-6.652800,-6.619900,-6.761400,-6.753200,22501991.000000,0.015091,-10.770000,-10.740000,-11.400000,-11.400000,83219000.000000,0.058496
2009-02-27,94.310000,94.530000,91.030000,92.630000,30588700.000000,-0.017814,15.366100,16.156100,15.166100,15.516100,463400.000000,0.009762,-6.798200,-6.677800,-6.807400,-6.748900,25240864.000000,-0.007252,-11.530000,-11.300000,-11.720000,-11.670000,93434000.000000,0.012142
2009-03-02,93.400000,93.610000,90.620000,90.930000,24269300.000000,-0.026445,14.786100,14.936100,13.656100,13.736100,213300.000000,-0.071013,-6.791400,-6.681400,-6.807400,-6.797800,27534710.000000,0.000942,-11.860000,-11.570000,-12.100000,-12.030000,80597000.000000,0.014334
2009-03-03,90.850000,91.040000,88.940000,90.040000,28082900.000000,-0.008916,14.116100,14.296100,13.426100,13.756100,194200.000000,-0.025503,-6.762400,-6.697800,-6.799900,-6.782400,25869274.000000,0.002958,-11.790000,-11.580000,-12.180000,-11.940000,80477000.000000,0.012723
2009-03-04,90.250000,90.350000,88.450000,88.990000,19875100.000000,-0.013961,14.276100,15.286100,14.126100,14.816100,194700.000000,0.037825,-6.717800,-6.625300,-6.743900,-6.682400,26483089.000000,-0.005270,-11.700000,-11.420000,-11.930000,-11.700000,69290000.000000,-0.000000
2009-03-05,89.920000,92.170000,89.230000,91.990000,23995500.000000,0.023020,14.236100,14.556100,13.556100,13.716100,290900.000000,-0.036527,-6.707800,-6.657400,-6.779600,-6.765700,25246234.000000,0.008632,-11.960000,-11.940000,-12.560000,-12.550000,89705000.000000,0.049331
2009-03-06,91.810000,92.950000,91.200000,92.290000,22395300.000000,0.005228,13.896100,14.316100,12.986100,13.676100,929500.000000,-0.015832,-6.783500,-6.781400,-6.998200,-6.892100,36112366.000000,0.016009,-12.470000,-12.200000,-12.950000,-12.540000,92854000.000000,0.005613
2009-03-09,92.290000,92.330000,89.570000,90.570000,18311100.000000,-0.018637,13.366100,14.156100,13.206100,13.316100,253000.000000,-0.003741,-6.932100,-6.809900,-6.989600,-6.970300,24945622.000000,0.005511,-12.620000,-12.080000,-12.720000,-12.670000,66514000.000000,0.003962
2009-03-10,89.540000,89.610000,87.470000,88.140000,25924900.000000,-0.015635,13.886100,15.036100,13.886100,15.026100,170500.000000,0.082096,-6.907400,-6.753900,-6.925700,-6.773500,30160893.000000,-0.019385,-12.450000,-11.200000,-12.570000,-11.340000,95192000.000000,-0.089157
2009-03-11,88.490000,89.830000,87.780000,89.220000,16680500.000000,0.008250,15.326100,15.696100,14.856100,15.176100,279900.000000,-0.009787,-6.731000,-6.578900,-6.739200,-6.628500,30242322.000000,-0.015228,-11.190000,-10.620000,-11.390000,-10.710000,84573000.000000,-0.042895
2009-03-12,90.370000,91.570000,90.140000,91.100000,20128600.000000,0.008078,15.276100,16.526100,14.866100,16.436100,168800.000000,0.075936,-6.620700,-6.489200,-6.652800,-6.497400,27457620.000000,-0.018623,-10.810000,-10.780000,-11.340000,-10.810000,93720000.000000,-0.000000
2009-03-13,91.870000,91.890000,90.500000,91.300000,11693100.000000,-0.006204,16.686100,16.696100,16.106100,16.576100,313400.000000,-0.006592,-6.499200,-6.467100,-6.545300,-6.512400,21474296.000000,0.002031,-10.840000,-10.770000,-11.640000,-11.170000,82975000.000000,0.030443
2009-03-16,90.290000,90.960000,90.030000,90.800000,11782500.000000,0.005648,16.856100,16.976100,16.176100,16.226100,189500.000000,-0.037375,-6.491000,-6.460300,-6.574900,-6.530700,28483820.000000,0.006116,-11.000000,-10.860000,-11.580000,-11.570000,67038000.000000,0.051818
2009-03-17,90.260000,90.590000,89.750000,90.040000,10052400.000000,-0.002437,16.266100,17.166100,15.966100,17.166100,155600.000000,0.055330,-6.537100,-6.378200,-6.543200,-6.379200,28143586.000000,-0.024154,-11.500000,-10.920000,-11.560000,-10.920000,62669000.000000,-0.050435
2009-03-18,88.750000,93.390000,86.830000,93.090000,59424700.000000,0.048901,17.116100,18.266100,16.706100,17.856100,286500.000000,0.043234,-6.370300,-6.242800,-6.377100,-6.312800,28435765.000000,-0.009026,-10.790000,-10.600000,-11.220000,-10.860000,70733000.000000,0.006487
2009-03-19,93.410000,94.770000,92.910000,94.350000,35006600.000000,0.010063,18.406100,18.406100,17.776100,17.836100,564400.000000,-0.030968,-6.301000,-6.252800,-6.358200,-6.309200,17868495.000000,0.001301,-10.450000,-10.370000,-10.900000,-10.680000,58999000.000000,0.022010
2009-03-20,93.480000,94.370000,93.130000,93.590000,18072300.000000,0.001177,17.946100,18.026100,16.746100,16.906100,338900.000000,-0.057951,-6.292400,-6.256000,-6.346700,-6.310300,24846589.000000,0.002845,-10.500000,-10.170000,-10.940000,-10.760000,81743000.000000,0.024762
2009-03-23,93.440000,93.910000,91.950000,92.080000,17652600.000000,-0.014555,17.766100,18.886100,17.456100,18.886100,266400.000000,0.063041,-6.270300,-6.075700,-6.304600,-6.093500,23805871.000000,-0.028196,-10.450000,-9.230000,-10.510000,-9.490000,71608000.000000,-0.091866
2009-03-24,90.760000,91.660000,90.250000,90.950000,16979800.000000,0.002093,18.476100,18.776100,18.196100,18.196100,620600.000000,-0.015155,-6.139900,-6.029900,-6.174900,-6.134900,22979535.000000,-0.000814,-9.780000,-9.610000,-9.980000,-9.890000,50090000.000000,0.011247
2009-03-25,90.870000,92.630000,90.340000,91.980000,24788700.000000,0.012215,18.356100,19.096100,17.546100,18.466100,375700.000000,0.005993,-6.096400,-6.068500,-6.229200,-6.135300,23094698.000000,0.006381,-9.840000,-9.510000,-10.300000,-9.940000,73932000.000000,0.010163
2009-03-26,92.720000,92.720000,91.840000,91.930000,12365300.000000,-0.008520,18.976100,19.676100,18.796100,19.636100,274100.000000,0.034781,-6.087400,-6.010700,-6.096400,-6.014600,22008968.000000,-0.011959,-9.650000,-8.940000,-9.700000,-8.990000,63780000.000000,-0.068394
2009-03-27,90.830000,91.260000,90.410000,90.690000,11596000.000000,-0.001541,19.236100,19.396100,18.816100,18.886100,224100.000000,-0.018195,-6.073200,-6.062400,-6.138500,-6.122400,17608669.000000,0.008101,-9.280000,-9.210000,-9.770000,-9.690000,47674000.000000,0.044181
2009-03-30,89.970000,91.810000,89.750000,89.980000,16425900.000000,0.000111,18.186100,18.206100,17.456100,17.896100,110600.000000,-0.015946,-6.206000,-6.188200,-6.273900,-6.206700,17959335.000000,0.000113,-10.080000,-10.060000,-10.550000,-10.340000,49641000.000000,0.025794
2009-03-31,90.380000,90.850000,89.580000,90.280000,14400500.000000,-0.001106,18.286100,18.756100,17.896100,17.986100,61100.000000,-0.016406,-6.172400,-6.101000,-6.188500,-6.184200,20359987.000000,0.001912,-9.990000,-9.030000,-10.040000,-9.450000,92423000.000000,-0.054054
2009-04-01,91.340000,91.380000,90.210000,91.030000,12298700.000000,-0.003394,17.566100,18.556100,17.446100,18.526100,102200.000000,0.054651,-6.221000,-6.045700,-6.228200,-6.056700,21056938.000000,-0.026411,-9.590000,-8.460000,-9.640000,-8.510000,96439000.000000,-0.112617
2009-04-02,88.750000,89.360000,87.920000,88.800000,24829000.000000,0.000563,19.446100,20.386100,19.366100,19.856100,206400.000000,0.021084,-6.004900,-5.840300,-6.017800,-5.913200,29013066.000000,-0.015271,-8.320000,-7.930000,-8.820000,-8.530000,99082000.000000,0.025240
2009-04-03,88.960000,89.440000,87.520000,87.590000,16343600.000000,-0.015400,19.956100,20.286100,19.586100,20.226100,151400.000000,0.013530,-5.860300,-5.791000,-5.884200,-5.796000,22726609.000000,-0.010972,-8.690000,-8.670000,-9.390000,-9.070000,81865000.000000,0.043728
2009-04-06,86.400000,86.440000,84.970000,85.270000,22909600.000000,-0.013079,19.936100,19.996100,19.416100,19.976100,75100.000000,0.002006,-5.833500,-5.697400,-5.892800,-5.708200,23502232.000000,-0.021479,-9.280000,-9.060000,-9.560000,-9.060000,47479000.000000,-0.023707
2009-04-07,86.270000,88.260000,86.170000,86.740000,11004600.000000,0.005448,19.376100,19.416100,18.786100,18.866100,116500.000000,-0.026321,-5.776700,-5.771700,-5.860300,-5.831400,19170924.000000,0.009469,-9.060000,-8.680000,-9.190000,-9.060000,65815000.000000,-0.000000
2009-04-08,87.180000,87.520000,86.260000,86.610000,12226200.000000,-0.006538,19.156100,19.486100,18.816100,19.476100,174600.000000,0.016705,-5.816000,-5.767400,-5.846400,-5.784200,16272481.000000,-0.005468,-8.850000,-8.200000,-8.860000,-8.630000,56409000.000000,-0.024859
2009-04-09,86.330000,86.880000,86.100000,86.310000,9607100.000000,-0.000232,20.396100,20.836100,20.206100,20.836100,72000.000000,0.021573,-5.709200,-5.652800,-5.725700,-5.668200,18962010.000000,-0.007181,-8.370000,-8.120000,-8.600000,-8.150000,55760000.000000,-0.026284
2009-04-13,88.030000,88.450000,87.600000,87.880000,7283700.000000,-0.001704,20.586100,20.896100,20.136100,20.716100,138800.000000,0.006315,-5.652400,-5.617800,-5.688500,-5.644900,13909579.000000,-0.001327,-8.130000,-7.970000,-8.450000,-8.230000,44450000.000000,0.012300
2009-04-14,87.780000,87.810000,87.040000,87.370000,7167400.000000,-0.004671,20.356100,20.896100,20.166100,20.266100,259000.000000,-0.004421,-5.668200,-5.646700,-5.751000,-5.713200,16241275.000000,0.007939,-8.380000,-8.270000,-8.820000,-8.470000,63796000.000000,0.010740
2009-04-15,87.420000,87.940000,87.230000,87.500000,6857000.000000,0.000915,20.126100,20.476100,19.886100,20.416100,760000.000000,0.014409,-5.752800,-5.715300,-5.804200,-5.737100,14750970.000000,-0.002729,-8.610000,-8.570000,-9.310000,-8.990000,72725000.000000,0.044135
2009-04-16,87.380000,87.450000,85.680000,85.810000,21033600.000000,-0.017967,20.886100,21.456100,20.456100,21.226100,1311400.000000,0.016279,-5.681700,-5.540300,-5.696000,-5.601000,21199366.000000,-0.014203,-8.660000,-8.040000,-8.830000,-8.060000,67692000.000000,-0.069284
2009-04-17,85.750000,86.370000,84.920000,85.220000,22332700.000000,-0.006181,21.276100,21.676100,21.036100,21.526100,254600.000000,0.011750,-5.610700,-5.501000,-5.643900,-5.530700,17774382.000000,-0.014258,-8.140000,-8.130000,-8.820000,-8.620000,61398000.000000,0.058968
2009-04-20,86.030000,87.340000,86.000000,86.950000,12674400.000000,0.010694,20.986100,20.986100,19.936100,19.966100,141100.000000,-0.048604,-5.591000,-5.546000,-5.682800,-5.634900,16666217.000000,0.007852,-8.930000,-8.870000,-9.250000,-9.210000,62943000.000000,0.031355
2009-04-21,87.850000,87.880000,86.330000,86.890000,10655900.000000,-0.010928,19.756100,20.596100,19.746100,20.546100,150100.000000,0.039988,-5.692400,-5.576400,-5.702800,-5.589900,16810144.000000,-0.018006,-9.230000,-8.740000,-9.250000,-8.850000,60928000.000000,-0.041170
2009-04-22,87.030000,87.820000,86.800000,87.380000,10085900.000000,0.004022,20.186100,21.616100,20.186100,20.816100,466900.000000,0.031210,-5.558900,-5.461700,-5.609900,-5.598900,33527396.000000,0.007196,-9.060000,-8.630000,-9.120000,-9.040000,59401000.000000,-0.002208
2009-04-23,87.710000,89.370000,87.620000,88.800000,16621000.000000,0.012427,20.886100,21.026100,20.276100,20.906100,477100.000000,0.000958,-5.416400,-5.395700,-5.527400,-5.459900,33755599.000000,0.008031,-8.900000,-8.880000,-9.350000,-8.900000,86116000.000000,-0.000000
2009-04-24,89.100000,89.840000,88.830000,89.720000,11425800.000000,0.006958,21.336100,21.906100,20.916100,21.636100,516900.000000,0.014061,-5.487100,-5.469200,-5.546700,-5.513500,19319523.000000,0.004811,-8.000000,-6.620000,-8.320000,-6.910000,168478000.000000,-0.136250
2009-04-27,89.330000,89.790000,88.940000,89.010000,7147600.000000,-0.003582,20.956100,21.806100,20.936100,21.216100,166700.000000,0.012407,-5.549200,-5.474200,-5.557800,-5.483900,17171919.000000,-0.011767,-7.270000,-7.000000,-7.540000,-7.420000,68220000.000000,0.020633
2009-04-28,87.330000,87.950000,87.110000,87.750000,8570100.000000,0.004809,20.886100,21.506100,20.726100,21.116100,456600.000000,0.011012,-5.533200,-5.431000,-5.536400,-5.513500,16280594.000000,-0.003560,-7.570000,-7.550000,-8.030000,-7.890000,76688000.000000,0.042272
2009-04-29,88.310000,88.780000,87.670000,88.330000,8098300.000000,0.000226,21.656100,22.446100,21.466100,22.026100,356600.000000,0.017085,-5.479600,-5.408200,-5.516000,-5.469200,16366365.000000,-0.001898,-7.710000,-6.930000,-7.760000,-7.570000,79302000.000000,-0.018158
2009-04-30,86.830000,87.780000,86.540000,87.270000,9713800.000000,0.005067,22.776100,23.036100,22.016100,22.156100,570100.000000,-0.027222,-5.430700,-5.402800,-5.477100,-5.444600,17803154.000000,0.002560,-7.220000,-6.720000,-7.810000,-7.560000,87440000.000000,0.047091
2009-05-01,86.750000,87.490000,86.690000,86.950000,6122400.000000,0.002305,21.996100,22.676100,21.936100,22.396100,295400.000000,0.018185,-5.445700,-5.368900,-5.445700,-5.394200,14199605.000000,-0.009457,-7.630000,-7.470000,-7.960000,-7.580000,63224000.000000,-0.006553
2009-05-04,87.550000,89.180000,87.550000,88.640000,10813100.000000,0.012450,22.836100,23.816100,22.776100,23.816100,402600.000000,0.042915,-5.358500,-5.215300,-5.378500,-5.221700,21770742.000000,-0.025530,-7.450000,-7.420000,-7.840000,-7.630000,54313000.000000,0.024161
2009-05-05,89.710000,89.730000,87.880000,88.250000,9953800.000000,-0.016275,23.586100,23.846100,23.226100,23.706100,1826600.000000,0.005088,-5.233200,-5.193500,-5.255700,-5.198900,14228616.000000,-0.006554,-7.680000,-7.580000,-8.180000,-8.030000,67243000.000000,0.045573
2009-05-06,89.460000,89.690000,88.840000,89.540000,11334900.000000,0.000894,24.286100,24.286100,23.206100,23.766100,363700.000000,-0.021411,-5.176700,-5.170700,-5.287800,-5.206400,16915788.000000,0.005737,-7.760000,-7.750000,-8.210000,-8.030000,59639000.000000,0.034794
2009-05-07,90.130000,90.300000,89.240000,89.440000,14808900.000000,-0.007656,24.406100,24.406100,22.696100,22.956100,304600.000000,-0.059411,-5.212400,-5.210300,-5.370700,-5.329200,18996275.000000,0.022408,-7.860000,-7.830000,-8.680000,-8.500000,68727000.000000,0.081425
2009-05-08,89.710000,90.090000,88.910000,89.980000,10939800.000000,0.003010,23.596100,23.956100,23.096100,23.786100,293100.000000,0.008052,-5.329900,-5.251700,-5.429200,-5.324600,16715152.000000,-0.000994,-8.360000,-8.180000,-8.680000,-8.400000,67604000.000000,0.004785
2009-05-11,89.640000,90.010000,89.500000,89.690000,12211600.000000,0.000558,24.116100,24.116100,22.856100,23.316100,285400.000000,-0.033173,-5.389600,-5.261400,-5.398500,-5.311000,14452181.000000,-0.014584,-8.620000,-8.090000,-8.810000,-8.500000,63762913.000000,-0.013921
2009-05-12,90.400000,90.840000,89.950000,90.700000,15764900.000000,0.003319,23.386100,23.726100,22.416100,22.996100,204900.000000,-0.016677,-5.311400,-5.306000,-5.536700,-5.494900,21757209.000000,0.034548,-8.310000,-7.760000,-8.350000,-7.930000,71958499.000000,-0.045728
2009-05-13,90.440000,91.500000,90.310000,91.090000,17445900.000000,0.007187,22.566100,22.566100,21.616100,21.746100,242200.000000,-0.036338,-5.538200,-5.509200,-5.674900,-5.671000,21268988.000000,0.023979,-7.900000,-7.820000,-8.150000,-8.070000,49283295.000000,0.021519
2009-05-14,90.900000,91.260000,90.700000,91.030000,8023400.000000,0.001430,21.726100,22.436100,21.616100,22.116100,183700.000000,0.017951,-5.660700,-5.526700,-5.663500,-5.547400,15994155.000000,-0.020015,-7.990000,-7.590000,-8.020000,-7.760000,54540430.000000,-0.028786
2009-05-15,91.150000,91.810000,91.100000,91.550000,11705800.000000,0.004388,22.066100,22.546100,21.796100,21.956100,233500.000000,-0.004985,-5.569900,-5.487800,-5.595300,-5.566400,13125520.000000,-0.000628,-7.690000,-7.320000,-7.850000,-7.600000,61289838.000000,-0.011704
2009-05-18,91.530000,91.570000,90.140000,90.360000,17353900.000000,-0.012783,22.326100,23.076100,22.106100,23.036100,194400.000000,0.031801,-5.519600,-5.413500,-5.596700,-5.415300,16394068.000000,-0.018896,-7.460000,-7.220000,-7.580000,-7.220000,46074479.000000,-0.032172
2009-05-19,90.640000,91.350000,90.570000,90.960000,9630300.000000,0.003530,23.036100,23.656100,22.866100,23.246100,206500.000000,0.009116,-5.409200,-5.320300,-5.447800,-5.386700,13290807.000000,-0.004160,-7.180000,-6.950000,-7.440000,-7.380000,51322851.000000,0.027855
2009-05-20,91.540000,92.440000,91.520000,92.250000,18272500.000000,0.007756,23.526100,24.216100,23.036100,23.076100,121600.000000,-0.019128,-5.380300,-5.323900,-5.463500,-5.443200,13884031.000000,0.011691,-7.280000,-7.000000,-7.470000,-7.310000,47452295.000000,0.004121
2009-05-21,92.350000,93.860000,91.930000,93.850000,21830200.000000,0.016243,22.596100,22.696100,21.886100,22.226100,186800.000000,-0.016375,-5.468900,-5.410700,-5.549600,-5.503500,14574744.000000,0.006327,-7.550000,-7.460000,-8.180000,-7.870000,58240045.000000,0.042384
2009-05-22,94.250000,94.420000,93.800000,94.150000,15407200.000000,-0.001061,22.346100,22.606100,21.956100,22.206100,119900.000000,-0.006265,-5.508200,-5.503500,-5.590300,-5.563500,10645315.000000,0.010040,-7.760000,-7.520000,-8.220000,-7.940000,37325792.000000,0.023196
2009-05-26,92.950000,93.840000,92.850000,93.760000,12356100.000000,0.008714,21.816100,23.416100,21.816100,23.386100,271200.000000,0.071965,-5.482800,-5.266000,-5.490300,-5.267800,22727040.000000,-0.039214,-8.150000,-7.240000,-8.240000,-7.350000,44994966.000000,-0.098160
2009-05-27,93.730000,94.280000,93.100000,93.450000,13688100.000000,-0.002987,23.316100,23.816100,22.906100,22.926100,106200.000000,-0.016727,-5.232100,-5.117800,-5.263200,-5.186700,23104100.000000,-0.008677,-7.440000,-7.090000,-7.620000,-7.560000,42897438.000000,0.016129
